person,label
00091926,0.5972416413374589
00091a7a,0.8262019827216995
000ba417,0.6012453543055744
000e4d9e,0.645635533085112
000e619d,0.4091914203263906
001001be,0.5129572472502207
0010e89a,0.13469249881594464
0016c4b5,0.07159773877772835
001804a2,0.22205802783742165
001a2273,0.13982167053078087
00202cdb,0.2018743548915351
0022965d,0.5104082224750028
0027574e,0.6593323766536772
00295d74,0.26599309524375275
002aea56,0.8761863974568498
002ed810,0.771597405404979
002fb981,0.18417445805785745
00344873,0.20117185249499706
0038a117,0.7719043979377618
003a05bf,0.3597918621654628
003d07ef,0.8065115590561401
003e7507,0.12978677668396546
00408349,0.1655727787404774
0041fec6,0.27041714264242644
0043a48e,0.5986071676232817
00546f4c,0.8539719174093188
00556ee5,0.21823458195839912
0059a996,0.758722769705078
005af223,0.4357621996333138
005e06ef,0.3048802064102992
0061cbe8,0.6462472663686109
006549da,0.5673369400566227
006bb312,0.15922039414051942
006cabc5,0.7670825961356404
006e1534,0.09997836606809196
006fc943,0.6950121442041278
00750af8,0.666762010087477
00754f5e,0.20599692211775503
0076b7dc,0.5411161623757176
007743ca,0.1326730758189482
007a0564,0.16597840922771562
0081cd73,0.20428568995285698
0081f590,0.1672290335632498
008287e4,0.5509981950551076
0083c22c,0.11834292233503138
0087d959,0.9266265373492055
0089421c,0.8046815285434206
008a6d00,0.1537514666955421
008b4a48,0.1882957596559581
008f480f,0.7548009972683754
008f739f,0.6591355424501567
009648f0,0.897838215411478
00970caa,0.22446635594307957
009944e1,0.8815135049196334
009f8292,0.6488370149995987
00a2efc2,0.23285834950191747
00af50bb,0.4814447364847118
00b0fe02,0.1221788016127561
00b1b9d0,0.9031186622216533
00b5303d,0.2201797370339286
00b6642b,0.17183764410181246
00b8bba9,0.45057094977480394
00caa482,0.8750650281265655
00cd1373,0.836497932719722
00cde0db,0.13422136251649408
00d618ba,0.29493623809941905
00d8d869,0.20065678867296965
00dcc618,0.23559970995588908
00e0e219,0.20110499115192065
00e2e06b,0.11521645735711361
00f1575c,0.8007660994107788
00f369ef,0.18470016889370175
00f4620f,0.14243545551390596
00f5c8be,0.8242000908958188
00fd99c6,0.12391438010827968
00ff2c51,0.7843462804373766
