person,label
00091926,0.6511627906976745
00091a7a,0.32558139534883723
000ba417,0.6046511627906976
000e4d9e,0.627906976744186
000e619d,0.3953488372093023
001001be,0.46511627906976744
0010e89a,0.5116279069767442
0016c4b5,0.4186046511627907
001804a2,0.27906976744186046
001a2273,0.3488372093023256
00202cdb,0.32558139534883723
0022965d,0.5348837209302325
0027574e,0.46511627906976744
00295d74,0.4186046511627907
002aea56,0.627906976744186
002ed810,0.4186046511627907
002fb981,0.5116279069767442
00344873,0.5581395348837209
0038a117,0.5348837209302325
003a05bf,0.5348837209302325
003d07ef,0.37209302325581395
003e7507,0.23255813953488372
00408349,0.5348837209302325
0041fec6,0.4186046511627907
0043a48e,0.37209302325581395
00546f4c,0.6744186046511628
00556ee5,0.6511627906976745
0059a996,0.3488372093023256
005af223,0.4186046511627907
005e06ef,0.5116279069767442
0061cbe8,0.4418604651162791
006549da,0.5813953488372093
006bb312,0.3488372093023256
006cabc5,0.6511627906976745
006e1534,0.2558139534883721
006fc943,0.5813953488372093
00750af8,0.5581395348837209
00754f5e,0.37209302325581395
0076b7dc,0.5581395348837209
007743ca,0.5581395348837209
007a0564,0.5581395348837209
0081cd73,0.3488372093023256
0081f590,0.4186046511627907
008287e4,0.46511627906976744
0083c22c,0.5116279069767442
0087d959,0.5813953488372093
0089421c,0.32558139534883723
008a6d00,0.5116279069767442
008b4a48,0.5581395348837209
008f480f,0.3488372093023256
008f739f,0.6046511627906976
009648f0,0.46511627906976744
00970caa,0.37209302325581395
009944e1,0.4418604651162791
009f8292,0.3023255813953488
00a2efc2,0.4186046511627907
00af50bb,0.5581395348837209
00b0fe02,0.3488372093023256
00b1b9d0,0.5813953488372093
00b5303d,0.4883720930232558
00b6642b,0.3488372093023256
00b8bba9,0.46511627906976744
00caa482,0.5581395348837209
00cd1373,0.5581395348837209
00cde0db,0.5581395348837209
00d618ba,0.6976744186046512
00d8d869,0.5348837209302325
00dcc618,0.5116279069767442
00e0e219,0.3953488372093023
00e2e06b,0.32558139534883723
00f1575c,0.2558139534883721
00f369ef,0.32558139534883723
00f4620f,0.3488372093023256
00f5c8be,0.627906976744186
00fd99c6,0.3023255813953488
00ff2c51,0.5348837209302325
010200b5,0.32558139534883723
01022bf3,0.3953488372093023
01039bf1,0.37209302325581395
01094049,0.5116279069767442
010b0b0b,0.4883720930232558
010f9396,0.6046511627906976
01102549,0.32558139534883723
01126aa4,0.3488372093023256
01127f1d,0.6511627906976745
01183209,0.4883720930232558
0121c41e,0.4883720930232558
0126d440,0.3953488372093023
0129072b,0.5581395348837209
012af91b,0.5581395348837209
012b81de,0.3953488372093023
012cd55c,0.3023255813953488
012d8fd8,0.5348837209302325
0137a57b,0.46511627906976744
013a0e3a,0.46511627906976744
013dc935,0.37209302325581395
013e1cd0,0.37209302325581395
013ef20d,0.37209302325581395
013fce70,0.4883720930232558
0144bd58,0.5581395348837209
0146ecbc,0.4186046511627907
014853d4,0.5116279069767442
015fb139,0.37209302325581395
01638753,0.3488372093023256
0163bf88,0.5813953488372093
016419e1,0.37209302325581395
01696aab,0.3488372093023256
016b86b9,0.7209302325581395
016d0c8f,0.3488372093023256
016f3833,0.5813953488372093
01716e05,0.37209302325581395
01798556,0.6511627906976745
017a84d1,0.3953488372093023
017d35dc,0.23255813953488372
017fd805,0.6046511627906976
018598e8,0.5813953488372093
018adf26,0.5581395348837209
018c1154,0.5116279069767442
0190f87d,0.6511627906976745
019425a8,0.4883720930232558
0196054a,0.5581395348837209
01984bc3,0.5581395348837209
019ac712,0.3953488372093023
01a20e81,0.5348837209302325
01ab5296,0.4186046511627907
01ac5844,0.5581395348837209
01ad4042,0.5116279069767442
01ada784,0.4418604651162791
01af6573,0.7441860465116279
01b08442,0.5581395348837209
01b09758,0.6046511627906976
01b97cb9,0.4186046511627907
01be1d14,0.5581395348837209
01c3addd,0.5348837209302325
01c862be,0.3953488372093023
01c9f8d2,0.3953488372093023
01caf5bf,0.23255813953488372
01cbe6b3,0.3488372093023256
01cd8ca8,0.4186046511627907
01d18619,0.3488372093023256
01d28bce,0.4883720930232558
01d8711d,0.6976744186046512
01e18191,0.6046511627906976
01f061eb,0.6511627906976745
01f8fa5b,0.5116279069767442
01fe7232,0.5348837209302325
01ffa003,0.4186046511627907
0205d5c1,0.3953488372093023
020b50dc,0.6046511627906976
021b35b5,0.4186046511627907
021f11c8,0.627906976744186
02208eb6,0.4186046511627907
0222570f,0.46511627906976744
0225de65,0.5348837209302325
02274195,0.3953488372093023
02285678,0.4418604651162791
0228b475,0.6046511627906976
022bd951,0.4418604651162791
022c083c,0.6976744186046512
022ca64b,0.4418604651162791
0233c7ed,0.3953488372093023
0234e8f5,0.3488372093023256
023e49e4,0.3488372093023256
023fafbb,0.5581395348837209
0244969f,0.3953488372093023
02452978,0.37209302325581395
0246242b,0.46511627906976744
0247c9fc,0.2558139534883721
024803ab,0.5581395348837209
02496e75,0.3023255813953488
024b9c24,0.5813953488372093
024ceac4,0.5116279069767442
024ffb9b,0.4186046511627907
0256b30a,0.5813953488372093
0256c879,0.5581395348837209
0256dfc5,0.46511627906976744
025e1ccc,0.4186046511627907
02603929,0.3953488372093023
026b66ef,0.3488372093023256
0270a59f,0.5813953488372093
027870af,0.4883720930232558
027b809f,0.3488372093023256
027cb5c9,0.37209302325581395
027e9637,0.5348837209302325
0280a93d,0.7209302325581395
028d0864,0.4186046511627907
02973cb9,0.3488372093023256
0297fc1e,0.7209302325581395
029889eb,0.5581395348837209
029a5c8b,0.3488372093023256
029e25de,0.27906976744186046
02a14ee3,0.5348837209302325
02a9fd4c,0.32558139534883723
02aa0266,0.4883720930232558
02b10e44,0.5348837209302325
02b13444,0.5348837209302325
02b51109,0.4186046511627907
02ba6bb6,0.5116279069767442
02bf0143,0.4418604651162791
02c2eb63,0.3953488372093023
02c66b97,0.5348837209302325
02c73278,0.4883720930232558
02cec30a,0.5348837209302325
02d42846,0.3953488372093023
02d80cb2,0.5116279069767442
02de19f7,0.5581395348837209
02e1a150,0.5581395348837209
02e465f4,0.5581395348837209
02e59a44,0.627906976744186
02e65ce8,0.4418604651162791
02e7d329,0.3023255813953488
02ecd2d2,0.3488372093023256
02eefc32,0.4418604651162791
02f0635f,0.4883720930232558
02f2b7b1,0.4186046511627907
02f5c581,0.3953488372093023
02f792fc,0.4186046511627907
02fb0b61,0.3488372093023256
030071f1,0.6511627906976745
03042e4a,0.5116279069767442
030c5d84,0.4418604651162791
030c803c,0.4186046511627907
03100f48,0.2558139534883721
0311c318,0.3488372093023256
0318fd8d,0.5348837209302325
031bee81,0.4418604651162791
03264a2e,0.4186046511627907
032c90dd,0.3953488372093023
032ecde2,0.3488372093023256
03302054,0.5581395348837209
0337d5ce,0.5813953488372093
0338a1ea,0.46511627906976744
03413393,0.32558139534883723
03439225,0.5116279069767442
034ab8b8,0.2558139534883721
034e4f2f,0.5116279069767442
034fbc8a,0.3488372093023256
03533e4f,0.5581395348837209
035626f1,0.3488372093023256
035be698,0.3953488372093023
035c9c3c,0.4418604651162791
03665977,0.27906976744186046
03739332,0.37209302325581395
037a2f9e,0.5581395348837209
037f094d,0.4418604651162791
037f3cec,0.46511627906976744
0382adc4,0.6046511627906976
0384b2bd,0.5116279069767442
0384dbbf,0.4418604651162791
038e3cd5,0.6744186046511628
039a1fa7,0.5813953488372093
039c02c5,0.4418604651162791
039ccd71,0.46511627906976744
039d87dc,0.5581395348837209
039fe371,0.3023255813953488
03a0d815,0.3953488372093023
03a1b4d1,0.37209302325581395
03aa060a,0.3953488372093023
03aa82cb,0.2558139534883721
03ab59d3,0.5348837209302325
03ae1796,0.5813953488372093
03b999c7,0.5813953488372093
03bb6dc9,0.3953488372093023
03c6dbf0,0.4186046511627907
03c72157,0.6046511627906976
03d242c6,0.27906976744186046
03d269f6,0.4418604651162791
03d5db8f,0.46511627906976744
03da16b8,0.4883720930232558
03db8124,0.6046511627906976
03e50576,0.4883720930232558
03eb4dd6,0.4418604651162791
03f1562e,0.37209302325581395
03fb9fde,0.37209302325581395
0401277e,0.4186046511627907
04014a58,0.46511627906976744
04068dcd,0.4883720930232558
0408f3f4,0.3488372093023256
040ad2f1,0.3023255813953488
040f38ba,0.5581395348837209
0411efc6,0.3488372093023256
0413b563,0.3488372093023256
04145809,0.6046511627906976
0415c30d,0.5348837209302325
041b49c5,0.32558139534883723
041d7e7c,0.5116279069767442
041dc1c0,0.5348837209302325
041e67c8,0.5348837209302325
042467f9,0.3023255813953488
04247184,0.46511627906976744
042481ae,0.3953488372093023
04287e35,0.6511627906976745
042b0008,0.3953488372093023
042b1af5,0.46511627906976744
042ceff2,0.4883720930232558
042daf42,0.627906976744186
04339a2a,0.5813953488372093
04339d40,0.627906976744186
043498e0,0.3953488372093023
04372918,0.4418604651162791
04386a90,0.4186046511627907
04452b51,0.4883720930232558
04463f03,0.37209302325581395
04479796,0.3023255813953488
044798c5,0.6046511627906976
044cd20c,0.37209302325581395
044df6bc,0.5116279069767442
0450c157,0.5813953488372093
0454d395,0.627906976744186
045a01b7,0.4186046511627907
045ccfc6,0.4186046511627907
045ed46b,0.4418604651162791
046261a1,0.18604651162790697
046f4eee,0.4186046511627907
0471cda1,0.5116279069767442
0473d45c,0.4883720930232558
0473d703,0.5813953488372093
047425e8,0.5813953488372093
047525d7,0.4418604651162791
047bf097,0.2558139534883721
047eaf93,0.4418604651162791
047fecb5,0.5116279069767442
0482fc3a,0.4418604651162791
04858d07,0.5581395348837209
0487acc0,0.5116279069767442
048a0e28,0.5116279069767442
048b7adb,0.6046511627906976
048e6ef0,0.3488372093023256
048e8a05,0.3023255813953488
048f0b15,0.5813953488372093
048fe060,0.5581395348837209
0490bc0a,0.4883720930232558
049c35a9,0.4418604651162791
04a1be72,0.37209302325581395
04a2caa8,0.3953488372093023
04a31cb9,0.4883720930232558
04a5bf7c,0.3953488372093023
04ac1d2b,0.3953488372093023
04b0de51,0.5116279069767442
04b134be,0.3953488372093023
04b13fd2,0.3488372093023256
04b3cf8f,0.4186046511627907
04bfc38e,0.5116279069767442
04c13da6,0.5813953488372093
04c79bf6,0.3488372093023256
04c7ed44,0.4186046511627907
04c8323e,0.27906976744186046
04d2ee78,0.5813953488372093
04d814ae,0.5348837209302325
04d9cb0e,0.4418604651162791
04dba417,0.4418604651162791
04dc5661,0.6511627906976745
04de8d3e,0.4418604651162791
04ded3e6,0.3953488372093023
04e15d15,0.5116279069767442
04e5a487,0.4883720930232558
04e667e4,0.4186046511627907
04e6d352,0.5581395348837209
04edbc20,0.37209302325581395
04f2e560,0.5813953488372093
04f4febe,0.23255813953488372
05076463,0.27906976744186046
0507e8f2,0.5581395348837209
050956cd,0.32558139534883723
051b11a7,0.5813953488372093
05204945,0.32558139534883723
0522a4fa,0.4883720930232558
05237699,0.3023255813953488
05241c33,0.3488372093023256
0527b5ae,0.37209302325581395
052a0610,0.627906976744186
052a2d62,0.3488372093023256
052adc12,0.6046511627906976
052d6778,0.37209302325581395
05369f37,0.27906976744186046
053a1fb6,0.4418604651162791
053b53ed,0.6511627906976745
053c8c48,0.5813953488372093
053db417,0.5348837209302325
053e23ce,0.4186046511627907
053f578d,0.3488372093023256
054013e8,0.4186046511627907
05415a64,0.5581395348837209
05434466,0.5116279069767442
05445b67,0.3488372093023256
054a0951,0.32558139534883723
054c06b7,0.6046511627906976
0552ee2b,0.3953488372093023
05567c7b,0.46511627906976744
0556c3b8,0.3488372093023256
055ce8c8,0.3488372093023256
0564216a,0.3953488372093023
05673798,0.37209302325581395
0567a51f,0.3953488372093023
056f89d4,0.37209302325581395
057a8bc2,0.4186046511627907
057aa717,0.46511627906976744
05832043,0.4418604651162791
05842367,0.37209302325581395
05845094,0.5348837209302325
0589bc9f,0.18604651162790697
058d33f5,0.27906976744186046
058f8a59,0.46511627906976744
0592919f,0.5348837209302325
0595673e,0.6976744186046512
059bcf05,0.37209302325581395
059cb926,0.3953488372093023
059d594b,0.4883720930232558
05a0feb5,0.6046511627906976
05a3f374,0.4186046511627907
05a565eb,0.27906976744186046
05a99822,0.46511627906976744
05a9aa0a,0.32558139534883723
05ab0341,0.3488372093023256
05aba175,0.3953488372093023
05b53558,0.2558139534883721
05b98856,0.3953488372093023
05ba5474,0.37209302325581395
05bbd123,0.37209302325581395
05ce4c68,0.6046511627906976
05d47572,0.5116279069767442
05df8dea,0.5581395348837209
05e816e1,0.37209302325581395
05e9dc15,0.4883720930232558
05ec0416,0.5348837209302325
05f9aabd,0.37209302325581395
05fab3e2,0.3953488372093023
05fdf4d4,0.5116279069767442
0603dfa7,0.46511627906976744
06054a70,0.46511627906976744
060788cf,0.37209302325581395
0615817a,0.3488372093023256
061c36f3,0.32558139534883723
06230959,0.37209302325581395
0623d3b0,0.7441860465116279
06271090,0.6046511627906976
062d7384,0.5581395348837209
062dd1cb,0.5116279069767442
0630c31f,0.4186046511627907
06340412,0.4883720930232558
06377ced,0.5116279069767442
0645477e,0.32558139534883723
064b8baf,0.37209302325581395
064ec6ea,0.5581395348837209
06568d8d,0.3953488372093023
0656c4ea,0.3023255813953488
065b0804,0.3953488372093023
065b4fea,0.46511627906976744
065ead15,0.3488372093023256
06698b9a,0.5581395348837209
066a20aa,0.46511627906976744
066d8e1d,0.5348837209302325
06786046,0.4186046511627907
06790571,0.32558139534883723
06793b28,0.5581395348837209
067f8d78,0.4186046511627907
0680b00d,0.6976744186046512
06818d49,0.4418604651162791
06824520,0.3488372093023256
06872f0b,0.5116279069767442
068af20b,0.5581395348837209
068b86b4,0.5581395348837209
068b993a,0.37209302325581395
0697a4c2,0.32558139534883723
069a72e5,0.5116279069767442
069b6014,0.4418604651162791
06a4dc8f,0.6511627906976745
06a762a5,0.4418604651162791
06ad410f,0.6744186046511628
06b1c34c,0.3488372093023256
06b26eb2,0.20930232558139536
06b27801,0.4186046511627907
06b3441e,0.3953488372093023
06b6e768,0.3953488372093023
06b9946b,0.37209302325581395
06c033ec,0.7441860465116279
06c0a0d5,0.27906976744186046
06c0db23,0.4186046511627907
06c1fbb3,0.5581395348837209
06c6384c,0.3953488372093023
06caa05f,0.37209302325581395
06cdc70f,0.4883720930232558
06cea6ea,0.4418604651162791
06d322d3,0.5116279069767442
06d450a7,0.5581395348837209
06d72f24,0.3953488372093023
06d8c28c,0.32558139534883723
06df5403,0.3953488372093023
06e4b8c8,0.5348837209302325
06e55267,0.32558139534883723
06e6349b,0.37209302325581395
06ea2c68,0.4186046511627907
06ed04d6,0.7441860465116279
06f206fe,0.46511627906976744
06f41e53,0.5348837209302325
06f6975e,0.2558139534883721
06f953fe,0.32558139534883723
06fcbc94,0.4418604651162791
070b29c0,0.2558139534883721
070f9a0b,0.4186046511627907
07110547,0.46511627906976744
0717754f,0.27906976744186046
0718385a,0.4883720930232558
071abc4f,0.5813953488372093
071e2196,0.5116279069767442
0720b80e,0.627906976744186
0720d357,0.3953488372093023
072a96a1,0.5116279069767442
07314959,0.3488372093023256
0732ac8c,0.5813953488372093
073cdd36,0.4883720930232558
073fd043,0.4186046511627907
07420dec,0.5348837209302325
0744ba92,0.5581395348837209
0755e63e,0.5813953488372093
0756e3ad,0.27906976744186046
0758bd0b,0.46511627906976744
075c5198,0.32558139534883723
075e85f8,0.5581395348837209
076cf4cd,0.6046511627906976
0773ee15,0.3953488372093023
0774872c,0.4418604651162791
0776c1f0,0.3953488372093023
077d3da7,0.4418604651162791
077d4d9f,0.7674418604651163
077e8564,0.27906976744186046
07876886,0.2558139534883721
07891a0d,0.4186046511627907
078baec6,0.5348837209302325
078bfbd3,0.4186046511627907
079532d3,0.5348837209302325
079bdbe4,0.3953488372093023
07a39f46,0.32558139534883723
07a60895,0.3488372093023256
07a7e6be,0.3953488372093023
07a887ed,0.5348837209302325
07ad7c88,0.4883720930232558
07aff1c4,0.46511627906976744
07b01d56,0.3953488372093023
07b0a7a8,0.46511627906976744
07b22fcb,0.27906976744186046
07b2319f,0.27906976744186046
07b96270,0.4418604651162791
07b99a01,0.37209302325581395
07b9f8ae,0.3488372093023256
07ba73bf,0.5348837209302325
07c3a2da,0.3488372093023256
07c8ebeb,0.3488372093023256
07c9beeb,0.6046511627906976
07ccd549,0.5581395348837209
07cde923,0.7209302325581395
07d02c79,0.4883720930232558
07d8c1ac,0.5581395348837209
07db4e73,0.4418604651162791
07dc9451,0.32558139534883723
07e631f2,0.4186046511627907
07e662e9,0.4883720930232558
07e69681,0.4418604651162791
07e6e71f,0.6046511627906976
07e6f8c2,0.4186046511627907
07f124fe,0.3953488372093023
07f26ce1,0.32558139534883723
07f2d434,0.46511627906976744
07f42646,0.627906976744186
07f42a13,0.4418604651162791
07f4fec1,0.5581395348837209
0800358e,0.5116279069767442
0800bcfb,0.6046511627906976
0800f720,0.5581395348837209
0804633b,0.6046511627906976
080bd4ac,0.7674418604651163
080e8db0,0.627906976744186
080fcf1a,0.6046511627906976
0810558b,0.5348837209302325
081713cb,0.27906976744186046
081911b4,0.46511627906976744
08198e83,0.5813953488372093
08208a49,0.3953488372093023
08245544,0.3953488372093023
0824c55d,0.4883720930232558
082bd9bd,0.46511627906976744
082c80d5,0.6511627906976745
0833a0a9,0.2558139534883721
083b3442,0.3953488372093023
083d5b9a,0.4883720930232558
08462640,0.4186046511627907
08463d5b,0.5116279069767442
08466048,0.5348837209302325
084925d5,0.32558139534883723
084f9401,0.4883720930232558
08500aef,0.2558139534883721
0858c7dd,0.4186046511627907
085ef200,0.27906976744186046
08683645,0.27906976744186046
086b64ea,0.3488372093023256
08740886,0.4418604651162791
087a68e3,0.3488372093023256
087de56d,0.4418604651162791
08801bfc,0.4883720930232558
0880b8e1,0.5813953488372093
08837bda,0.3488372093023256
0883e978,0.4883720930232558
088477ee,0.46511627906976744
088bf9fe,0.46511627906976744
088ccfd7,0.5813953488372093
088d0558,0.4418604651162791
088f10a3,0.627906976744186
0892abe8,0.5813953488372093
089563a3,0.4418604651162791
08991bf9,0.5116279069767442
089aeed8,0.4883720930232558
089cda86,0.6046511627906976
089e36af,0.27906976744186046
089eb49b,0.3953488372093023
08a60c7c,0.4883720930232558
08a6d92f,0.5581395348837209
08a82be5,0.5813953488372093
08ae99c4,0.4418604651162791
08b1d536,0.46511627906976744
08babe3f,0.37209302325581395
08c15659,0.2558139534883721
08c9da9e,0.32558139534883723
08caae70,0.23255813953488372
08cb481e,0.3953488372093023
08cba418,0.3488372093023256
08d02ef7,0.4186046511627907
08d0674b,0.3488372093023256
08d18c71,0.3488372093023256
08d2d2ee,0.46511627906976744
08d35e05,0.5116279069767442
08d3db92,0.46511627906976744
08e040a4,0.3023255813953488
08e0974b,0.4883720930232558
08e616b7,0.3488372093023256
08e643c3,0.32558139534883723
08ea4ea5,0.5348837209302325
08f06435,0.5813953488372093
08f36f9d,0.32558139534883723
08f737af,0.5581395348837209
0900779d,0.4418604651162791
09030d39,0.4418604651162791
0903f3f8,0.3488372093023256
0908f99e,0.3488372093023256
090a998c,0.32558139534883723
090e29b6,0.5581395348837209
090ef175,0.6046511627906976
0914bd03,0.37209302325581395
09191ecf,0.3488372093023256
091987f9,0.46511627906976744
091a89ac,0.4186046511627907
091d4e3a,0.5813953488372093
091f6ce7,0.5348837209302325
0924371d,0.4418604651162791
0926f776,0.6976744186046512
092db484,0.37209302325581395
09352d1f,0.5116279069767442
09372e45,0.5813953488372093
093ba2ef,0.27906976744186046
093c3834,0.3953488372093023
093eeb7a,0.3023255813953488
09411787,0.3488372093023256
0949b6a4,0.4418604651162791
094c8fdb,0.5813953488372093
094fcf0d,0.37209302325581395
09557165,0.4186046511627907
095a98b0,0.6744186046511628
095c5f96,0.7441860465116279
095d6adb,0.7674418604651163
0966f2a3,0.46511627906976744
0967f3a4,0.32558139534883723
096bf242,0.4418604651162791
096ebe93,0.5116279069767442
0974287a,0.3488372093023256
0974c232,0.6511627906976745
0978b0d9,0.46511627906976744
0978b7b7,0.3953488372093023
09793121,0.4418604651162791
097a0d5b,0.5581395348837209
097cbc1e,0.32558139534883723
09833fa3,0.3953488372093023
09837117,0.4418604651162791
0983c897,0.23255813953488372
09848f4e,0.37209302325581395
098b319c,0.2558139534883721
098bea44,0.4883720930232558
0996b69a,0.3953488372093023
09a6536f,0.3488372093023256
09ac3798,0.5116279069767442
09b0e60b,0.3023255813953488
09b43644,0.6511627906976745
09ba24eb,0.3488372093023256
09be0231,0.6744186046511628
09c2d603,0.6511627906976745
09c5914d,0.6046511627906976
09c86611,0.5348837209302325
09cce7ea,0.3488372093023256
09d0b3d9,0.5581395348837209
09d718cc,0.627906976744186
09db6995,0.46511627906976744
09dc59af,0.4883720930232558
09e0db6a,0.7209302325581395
09e2bd1a,0.32558139534883723
09e4e04b,0.6511627906976745
09e532d7,0.5581395348837209
09e890f1,0.4883720930232558
09ea35c3,0.4883720930232558
09ee02c4,0.5348837209302325
09f26d53,0.23255813953488372
09f578ac,0.3953488372093023
09fa700c,0.5348837209302325
09fc8084,0.46511627906976744
09fdf852,0.4883720930232558
09fe5eac,0.4883720930232558
0a036ba6,0.5581395348837209
0a0441ff,0.4883720930232558
0a05b988,0.5581395348837209
0a09033d,0.27906976744186046
0a09ed37,0.2558139534883721
0a0a8e92,0.2558139534883721
0a13de3a,0.5581395348837209
0a263927,0.4418604651162791
0a287714,0.27906976744186046
0a2a7401,0.46511627906976744
0a2b15f1,0.3488372093023256
0a2bdc5e,0.6511627906976745
0a2c03b3,0.3023255813953488
0a2cfbe5,0.2558139534883721
0a2f9872,0.4883720930232558
0a302d69,0.46511627906976744
0a3152cf,0.5581395348837209
0a325e86,0.4883720930232558
